                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 2.2783,                 6.0854,                0.33076,                 1.7435,                 1.5965,                 2.2709,                0.47036,                0.58974,                0.38117,                0.08276,                 0.2929,                0.29487,                0.20499,                0.03246,                0.55135,                0.53571,                0.52741,                0.27876,                 3.0658,                 5.7412,                0.11464,                 1.7008,                 1.5952,                 2.8944,             0.00061885,             0.00061885,             0.00061885
                     80,                 2.3402,                 5.9615,                0.34946,                 1.7062,                 1.4494,                 2.1979,                0.41336,                0.51494,                 0.3831,                  0.079,                0.22066,                0.47436,                0.22012,                0.03455,                0.47878,                0.60062,                0.51793,                0.27635,                 3.0497,                 5.6951,                0.11452,                 1.6996,                 1.6111,                 2.8716,              0.0006139,              0.0006139,              0.0006139
                     81,                 2.2738,                 6.1538,                0.35832,                  1.845,                  1.453,                 2.1838,                0.41336,                0.51494,                 0.3831,                  0.079,                0.22066,                0.47436,                0.22012,                0.03455,                0.47878,                0.60062,                0.51793,                0.27635,                 3.0497,                 5.6951,                0.11452,                 1.6996,                 1.6111,                 2.8716,             0.00060895,             0.00060895,             0.00060895
                     82,                 2.2656,                 6.1386,                0.32368,                 1.7846,                 1.5042,                 2.1636,                0.46802,                0.59782,                0.45508,                0.10198,                0.37991,                  0.487,                 0.3523,                0.04963,                 0.5064,                0.64453,                0.53778,                0.29623,                  2.846,                  5.581,                0.11521,                 1.6849,                 1.5773,                 2.7095,               0.000604,               0.000604,               0.000604
                     83,                 2.3312,                 6.0909,                0.36754,                 1.8184,                 1.5353,                 2.2026,                0.53992,                0.58974,                 0.5709,                0.18157,                0.45321,                0.45697,                 0.3927,                0.06533,                0.56598,                0.56846,                0.57345,                 0.2972,                 2.4759,                 5.4432,                 0.1167,                 1.6749,                 1.4929,                 2.4399,             0.00059905,             0.00059905,             0.00059905
                     84,                 2.2527,                 6.1674,                 0.3573,                 1.7747,                 1.5229,                  2.148,                0.51541,                0.66667,                0.60224,                0.25018,                0.45594,                0.58974,                0.43374,                0.07669,                 0.5664,                0.64103,                0.62702,                0.29909,                 2.2714,                 5.3497,                0.11993,                 1.6693,                 1.4369,                 2.2649,              0.0005941,              0.0005941,              0.0005941
                     85,                 2.2923,                 6.1854,                0.41395,                 1.6876,                 1.5948,                 2.1693,                0.51541,                0.66667,                0.60224,                0.25018,                0.45594,                0.58974,                0.43374,                0.07669,                 0.5664,                0.64103,                0.62702,                0.29909,                 2.2714,                 5.3497,                0.11993,                 1.6693,                 1.4369,                 2.2649,             0.00058915,             0.00058915,             0.00058915
                     86,                  2.234,                 6.1255,                0.37607,                 1.7437,                 1.4909,                 2.1286,                0.61392,                0.59121,                 0.6598,                0.26163,                0.47666,                0.52546,                0.46205,                0.07576,                0.55004,                0.60256,                0.58584,                0.26562,                 2.2651,                  5.309,                0.12213,                 1.6939,                 1.4538,                 2.2454,              0.0005842,              0.0005842,              0.0005842
                     87,                 2.2311,                 5.9788,                0.28028,                 1.7917,                  1.482,                  2.059,                0.65535,                0.57692,                0.64685,                0.26028,                0.52333,                0.46154,                0.45301,                0.07776,                0.54869,                0.56116,                0.55198,                0.23826,                 2.2563,                 5.2775,                0.12213,                 1.7347,                 1.4479,                 2.2335,             0.00057925,             0.00057925,             0.00057925
                     88,                 2.1815,                 5.9079,                0.37345,                 1.6868,                 1.4668,                 2.0886,                0.56716,                0.58798,                0.60816,                0.24616,                0.49758,                0.46154,                 0.4312,                 0.0749,                0.52743,                0.62961,                0.56315,                0.24137,                 2.2326,                 5.2417,                0.12117,                 1.7428,                 1.4238,                 2.2003,              0.0005743,              0.0005743,              0.0005743
                     89,                 2.1618,                 5.7596,                0.34882,                 1.7797,                 1.4535,                 2.1128,                0.56716,                0.58798,                0.60816,                0.24616,                0.49758,                0.46154,                 0.4312,                 0.0749,                0.52743,                0.62961,                0.56315,                0.24137,                 2.2326,                 5.2417,                0.12117,                 1.7428,                 1.4238,                 2.2003,             0.00056935,             0.00056935,             0.00056935
                     90,                  2.123,                  5.814,                0.33245,                 1.6962,                 1.4567,                 2.1038,                0.64571,                0.48718,                0.60114,                0.21627,                0.53884,                0.41026,                0.41828,                0.07207,                0.48656,                0.61964,                0.54082,                0.26109,                 2.3062,                 5.2556,                0.11896,                 1.7064,                 1.4359,                 2.2217,              0.0005644,              0.0005644,              0.0005644
                     91,                 2.1679,                 6.0794,                0.34217,                  1.797,                 1.4265,                 2.0429,                 0.7052,                0.48718,                0.63807,                0.20211,                 0.5495,                  0.391,                0.39184,                0.06856,                0.46922,                0.62821,                0.55224,                0.28826,                 2.3699,                 5.3024,                0.11824,                 1.6419,                 1.4343,                 2.2414,             0.00055945,             0.00055945,             0.00055945
                     92,                 2.0614,                 5.7975,                0.30815,                 1.6867,                 1.3879,                 2.0447,                0.71737,                    0.5,                0.65645,                0.21877,                0.55182,                0.38462,                0.40753,                0.07169,                0.47961,                0.71795,                0.61758,                0.32285,                 2.3175,                 5.3883,                0.11798,                  1.624,                 1.4186,                 2.2098,              0.0005545,              0.0005545,              0.0005545
                     93,                 2.0868,                  5.934,                0.33225,                 1.7517,                 1.3878,                  1.997,                0.71737,                    0.5,                0.65645,                0.21877,                0.55182,                0.38462,                0.40753,                0.07169,                0.47961,                0.71795,                0.61758,                0.32285,                 2.3175,                 5.3883,                0.11798,                  1.624,                 1.4186,                 2.2098,             0.00054955,             0.00054955,             0.00054955
                     94,                 2.1468,                 5.7884,                0.37585,                 1.6338,                 1.4653,                 2.1863,                0.54345,                0.74359,                0.67787,                0.24187,                0.51348,                0.35187,                0.38543,                0.07044,                0.53408,                0.73077,                0.66929,                0.34797,                 2.2955,                 5.4389,                0.11814,                  1.638,                 1.3954,                 2.1881,              0.0005446,              0.0005446,              0.0005446
                     95,                  2.132,                 5.9443,                0.38492,                 1.7616,                 1.3946,                 2.0471,                0.57149,                0.73077,                0.68153,                0.25295,                 0.4273,                0.41134,                0.40524,                0.07616,                0.59095,                0.74359,                0.70151,                0.35741,                 2.2665,                 5.4129,                0.11841,                 1.6651,                 1.3852,                 2.1656,             0.00053965,             0.00053965,             0.00053965
                     96,                 2.0513,                 5.8053,                0.31667,                 1.7877,                 1.3813,                 2.0475,                0.62186,                0.73796,                0.67784,                0.25585,                0.46105,                0.48718,                0.43481,                0.08287,                 0.6579,                0.73077,                 0.7087,                0.35901,                 2.2479,                 5.3297,                0.11858,                 1.6671,                 1.3829,                 2.1513,              0.0005347,              0.0005347,              0.0005347
                     97,                 2.0549,                 5.8586,                0.28883,                  1.775,                 1.3559,                 2.0153,                0.62186,                0.73796,                0.67784,                0.25585,                0.46105,                0.48718,                0.43481,                0.08287,                 0.6579,                0.73077,                 0.7087,                0.35901,                 2.2479,                 5.3297,                0.11858,                 1.6671,                 1.3829,                 2.1513,             0.00052975,             0.00052975,             0.00052975
                     98,                  2.081,                 5.9476,                0.29431,                 1.6803,                 1.4152,                 1.9731,                0.61197,                0.72792,                 0.6875,                0.25313,                0.49312,                0.51282,                0.46757,                 0.0994,                0.62561,                0.67949,                0.67504,                0.35594,                 2.2495,                 5.2059,                0.11964,                 1.6642,                 1.3715,                 2.1509,              0.0005248,              0.0005248,              0.0005248
                     99,                 2.0724,                 5.8015,                0.33381,                 1.7575,                   1.43,                 2.0094,                0.60863,                0.74359,                 0.6543,                0.23644,                0.47143,                0.64103,                0.50137,                0.10467,                0.57346,                0.68947,                0.58406,                0.31264,                 2.2975,                 5.1465,                0.12095,                 1.6866,                 1.3701,                 2.1642,             0.00051985,             0.00051985,             0.00051985
                    100,                 2.0561,                 5.6891,                 0.3556,                 1.6078,                  1.452,                 2.0429,                0.52034,                0.73077,                0.57295,                0.19633,                0.44731,                0.62821,                0.44995,                0.09309,                0.47966,                0.67366,                0.49233,                0.24898,                 2.4504,                 5.1048,                0.12184,                 1.7078,                 1.3971,                 2.2287,              0.0005149,              0.0005149,              0.0005149
                    101,                 1.9992,                 5.6469,                0.34183,                 1.7121,                 1.3744,                  2.045,                0.52034,                0.73077,                0.57295,                0.19633,                0.44731,                0.62821,                0.44995,                0.09309,                0.47966,                0.67366,                0.49233,                0.24898,                 2.4504,                 5.1048,                0.12184,                 1.7078,                 1.3971,                 2.2287,             0.00050995,             0.00050995,             0.00050995
                    102,                 2.0129,                 5.6952,                0.36726,                 1.6537,                 1.3955,                 2.0282,                0.46377,                0.62821,                0.51313,                0.14636,                0.41592,                0.57692,                0.44932,                0.08505,                0.45896,                0.64103,                0.45623,                0.22514,                 2.6289,                 5.1126,                0.12089,                 1.6912,                  1.471,                  2.315,               0.000505,               0.000505,               0.000505
                    103,                 1.9882,                 5.9055,                0.39422,                 1.6406,                 1.4138,                 2.0266,                0.44627,                0.55799,                0.46939,                0.11779,                0.44573,                0.60256,                0.45264,                0.07621,                0.48069,                0.64083,                0.45404,                0.22237,                  2.766,                  5.224,                0.11848,                 1.6597,                 1.5341,                 2.4112,             0.00050005,             0.00050005,             0.00050005
                    104,                 1.9989,                 5.5191,                0.31405,                 1.5784,                 1.4085,                 2.0619,                0.47932,                0.60256,                0.47398,                0.10382,                  0.376,                0.53846,                0.37093,                0.05892,                0.49167,                0.67949,                0.47685,                0.23034,                 2.8085,                 5.3405,                0.11549,                 1.6715,                 1.5625,                 2.4794,              0.0004951,              0.0004951,              0.0004951
                    105,                 2.0941,                 5.7474,                 0.3378,                 1.6759,                 1.4343,                 1.9934,                0.47932,                0.60256,                0.47398,                0.10382,                  0.376,                0.53846,                0.37093,                0.05892,                0.49167,                0.67949,                0.47685,                0.23034,                 2.8085,                 5.3405,                0.11549,                 1.6715,                 1.5625,                 2.4794,             0.00049015,             0.00049015,             0.00049015
                    106,                 2.0694,                 5.6447,                0.32536,                 1.7264,                 1.3987,                 2.0184,                0.55141,                0.58974,                0.56071,                 0.1256,                0.36124,                0.48718,                0.30566,                0.05211,                0.55177,                  0.726,                 0.5658,                0.28098,                 2.7329,                 5.3388,                0.11336,                 1.7256,                  1.516,                 2.4548,              0.0004852,              0.0004852,              0.0004852
                    107,                 2.0543,                   5.71,                0.36102,                 1.6929,                 1.3903,                 2.0406,                0.70479,                0.64278,                0.68529,                0.18158,                0.53933,                0.51282,                0.48266,                0.07046,                0.62883,                0.74359,                0.67366,                0.33031,                 2.5636,                 5.2258,                0.11195,                 1.7651,                 1.3997,                 2.3527,             0.00048025,             0.00048025,             0.00048025
                    108,                 2.1919,                 6.0021,                0.33601,                 1.8172,                 1.3939,                  2.041,                 0.8103,                 0.6572,                0.76119,                0.27613,                0.68341,                0.55354,                0.56844,                0.09535,                0.79449,                0.64438,                0.72966,                0.35218,                 2.2767,                 5.0718,                0.11219,                 1.7324,                 1.3102,                 2.1847,              0.0004753,              0.0004753,              0.0004753
                    109,                 1.9448,                 5.6581,                0.38421,                 1.6389,                 1.3603,                 1.9984,                 0.8103,                 0.6572,                0.76119,                0.27613,                0.68341,                0.55354,                0.56844,                0.09535,                0.79449,                0.64438,                0.72966,                0.35218,                 2.2767,                 5.0718,                0.11219,                 1.7324,                 1.3102,                 2.1847,             0.00047035,             0.00047035,             0.00047035
                    110,                 1.9678,                 5.5883,                0.35652,                 1.7004,                 1.3347,                 1.9738,                0.73343,                0.70513,                0.77595,                0.35009,                0.70291,                0.62821,                0.64157,                0.12751,                0.71433,                0.69231,                0.75967,                0.35259,                 2.0062,                 4.9673,                0.11444,                 1.6781,                 1.3314,                 2.0559,              0.0004654,              0.0004654,              0.0004654
                    111,                 1.9285,                 5.5677,                0.36553,                 1.6744,                 1.3295,                 1.9964,                0.72851,                0.65385,                0.74836,                0.36148,                0.65394,                0.61538,                0.61904,                 0.1428,                0.63029,                0.66667,                0.69214,                0.32737,                 1.9541,                 4.8953,                0.11615,                  1.645,                 1.3718,                  2.036,             0.00046045,             0.00046045,             0.00046045
                    112,                 1.9762,                 5.4893,                0.31888,                 1.6534,                 1.3436,                 2.0059,                0.71238,                0.66684,                0.75427,                0.34974,                0.68993,                0.59909,                0.64336,                0.14498,                0.57317,                0.74031,                0.68602,                0.32177,                 1.9676,                 4.8534,                 0.1174,                 1.6376,                 1.3792,                 2.0498,              0.0004555,              0.0004555,              0.0004555
                    113,                 2.0093,                 5.7846,                0.41283,                 1.5811,                  1.374,                  2.012,                0.71238,                0.66684,                0.75427,                0.34974,                0.68993,                0.59909,                0.64336,                0.14498,                0.57317,                0.74031,                0.68602,                0.32177,                 1.9676,                 4.8534,                 0.1174,                 1.6376,                 1.3792,                 2.0498,             0.00045055,             0.00045055,             0.00045055
                    114,                 2.1128,                 5.8252,                0.37548,                 1.6826,                 1.3801,                 2.0203,                0.77985,                0.64103,                0.76624,                0.33372,                0.74193,                0.58972,                0.67531,                0.15066,                0.63569,                0.67116,                 0.7216,                 0.3211,                 1.9998,                 4.8425,                0.11873,                 1.6604,                 1.3785,                 2.0722,              0.0004456,              0.0004456,              0.0004456
                    115,                  1.999,                 5.6683,                0.32235,                 1.7993,                 1.2589,                 1.9162,                0.75284,                0.62821,                0.75669,                0.32366,                0.67602,                 0.5641,                0.64015,                0.13489,                0.73748,                0.61538,                0.72897,                0.31522,                  2.041,                 4.8906,                0.12035,                 1.6897,                  1.371,                 2.0986,             0.00044065,             0.00044065,             0.00044065
                    116,                 1.9944,                 5.6657,                 0.3387,                 1.5981,                 1.2831,                 1.9493,                0.76642,                0.64103,                0.76002,                0.33168,                0.75411,                0.44872,                  0.597,                0.12705,                0.79914,                0.66313,                0.74556,                0.33153,                 2.0081,                 4.9618,                0.12119,                 1.7051,                 1.3476,                 2.0913,              0.0004357,              0.0004357,              0.0004357
                    117,                 1.9313,                 5.7004,                 0.3691,                 1.6616,                 1.2675,                 1.9365,                0.76642,                0.64103,                0.76002,                0.33168,                0.75411,                0.44872,                  0.597,                0.12705,                0.79914,                0.66313,                0.74556,                0.33153,                 2.0081,                 4.9618,                0.12119,                 1.7051,                 1.3476,                 2.0913,             0.00043075,             0.00043075,             0.00043075
                    118,                 2.1053,                 5.6611,                0.41661,                 1.6677,                 1.3521,                 2.1199,                0.79424,                 0.5939,                0.77596,                0.32819,                  0.575,                0.52564,                 0.5764,                0.11149,                0.84641,                0.63593,                0.74952,                0.37812,                 1.9831,                 4.9883,                0.12029,                 1.7034,                 1.3238,                 2.0791,              0.0004258,              0.0004258,              0.0004258
                    119,                 1.9803,                 5.5847,                0.33626,                 1.6474,                 1.2969,                 2.0096,                0.87606,                0.54379,                0.73605,                0.25639,                0.68923,                0.42308,                0.54614,                0.09607,                0.78049,                0.61538,                0.73899,                0.40461,                 2.1431,                 5.0305,                0.11863,                 1.6771,                 1.3842,                 2.1322,             0.00042085,             0.00042085,             0.00042085
                    120,                 1.9868,                 5.7862,                0.34242,                 1.7659,                  1.281,                 1.9215,                0.64702,                0.64103,                0.64603,                0.19877,                0.68788,                0.47436,                0.58793,                0.10967,                 0.7427,                0.62821,                0.73906,                 0.4089,                 2.3246,                 5.0002,                0.11696,                 1.6327,                 1.4451,                 2.2069,              0.0004159,              0.0004159,              0.0004159
                    121,                 1.9223,                 5.5371,                0.30255,                 1.6517,                  1.281,                 1.9182,                0.64702,                0.64103,                0.64603,                0.19877,                0.68788,                0.47436,                0.58793,                0.10967,                 0.7427,                0.62821,                0.73906,                 0.4089,                 2.3246,                 5.0002,                0.11696,                 1.6327,                 1.4451,                 2.2069,             0.00041095,             0.00041095,             0.00041095
                    122,                 1.8742,                 5.5913,                0.31867,                 1.6606,                 1.2755,                  1.906,                0.65407,                0.60256,                0.65184,                 0.1939,                0.59002,                0.58974,                0.61052,                0.11755,                0.76922,                0.66667,                  0.748,                0.40798,                 2.3527,                  4.972,                 0.1154,                 1.5945,                 1.4619,                 2.2316,               0.000406,               0.000406,               0.000406
                    123,                 1.8521,                 5.1676,                0.28877,                 1.4902,                 1.2922,                  1.945,                0.64319,                0.69231,                0.68165,                0.20411,                0.62645,                0.55128,                0.57478,                0.10645,                0.77213,                0.67949,                0.74869,                0.40414,                 2.3252,                 4.9475,                 0.1131,                 1.5735,                 1.4338,                 2.2297,             0.00040105,             0.00040105,             0.00040105
                    124,                 1.8586,                 5.3246,                0.35285,                 1.5935,                 1.2711,                 1.9272,                0.74208,                0.70089,                 0.7436,                0.23445,                0.65036,                0.60256,                0.55119,                0.10144,                0.75093,                0.69577,                0.74886,                0.39815,                 2.2872,                 5.0138,                0.11042,                 1.5711,                 1.3989,                 2.2303,              0.0003961,              0.0003961,              0.0003961
                    125,                 1.8614,                 5.5402,                0.35011,                 1.5906,                 1.2549,                  1.919,                0.74208,                0.70089,                 0.7436,                0.23445,                0.65036,                0.60256,                0.55119,                0.10144,                0.75093,                0.69577,                0.74886,                0.39815,                 2.2872,                 5.0138,                0.11042,                 1.5711,                 1.3989,                 2.2303,             0.00039115,             0.00039115,             0.00039115
                    126,                 1.9544,                 5.6533,                0.33172,                 1.6494,                 1.2502,                  1.887,                0.76975,                0.72863,                 0.7801,                0.28238,                0.70202,                0.66453,                0.62967,                0.11053,                0.72607,                0.73077,                0.74832,                0.39017,                 2.1405,                 4.9354,                0.10909,                 1.5794,                 1.3406,                 2.1538,              0.0003862,              0.0003862,              0.0003862
                    127,                 1.8922,                  5.451,                0.34629,                 1.6105,                 1.2754,                 1.9313,                0.74765,                0.73077,                0.81943,                0.30908,                0.71129,                0.62821,                0.64298,                0.12242,                0.75863,                0.74359,                0.78337,                0.39448,                 2.0659,                 4.8737,                0.10991,                 1.5915,                 1.3213,                 2.1172,             0.00038125,             0.00038125,             0.00038125
                    128,                 1.7932,                 5.2347,                0.29502,                 1.5853,                 1.2262,                 1.9047,                0.83314,                0.62821,                0.79868,                0.30541,                0.77778,                0.64103,                0.68612,                0.12868,                0.73321,                0.70468,                0.77129,                0.38949,                 2.0627,                 4.8432,                0.11068,                 1.6007,                 1.3158,                 2.1022,              0.0003763,              0.0003763,              0.0003763
                    129,                 1.8189,                 5.3598,                0.30795,                 1.5432,                 1.2123,                 1.8795,                0.83314,                0.62821,                0.79868,                0.30541,                0.77778,                0.64103,                0.68612,                0.12868,                0.73321,                0.70468,                0.77129,                0.38949,                 2.0627,                 4.8432,                0.11068,                 1.6007,                 1.3158,                 2.1022,             0.00037135,             0.00037135,             0.00037135
                    130,                 1.8212,                 5.3092,                0.38292,                 1.4242,                 1.2511,                 1.8857,                0.84342,                0.64103,                0.80227,                0.31955,                0.79644,                0.60256,                0.68867,                0.14315,                0.70759,                0.77562,                0.79254,                0.39574,                 1.9972,                 4.8062,                0.11142,                 1.6127,                  1.304,                 2.0596,              0.0003664,              0.0003664,              0.0003664
                    131,                 1.9495,                 5.6498,                0.26502,                 1.7021,                 1.2319,                 1.8587,                0.82015,                0.64312,                0.81925,                0.35599,                 0.7711,                0.60466,                 0.7139,                0.15551,                0.71376,                0.76729,                0.77924,                0.39202,                 1.8713,                 4.7243,                0.11198,                 1.6268,                 1.2747,                 2.0018,             0.00036145,             0.00036145,             0.00036145
                    132,                 1.9711,                 5.6932,                 0.4682,                 1.6615,                  1.348,                  1.965,                0.77263,                0.70513,                0.83276,                0.38734,                0.85571,                0.62821,                0.75384,                0.17703,                0.75577,                0.75641,                0.79218,                 0.4068,                 1.8123,                 4.6587,                0.11251,                 1.6297,                 1.2672,                 1.9703,              0.0003565,              0.0003565,              0.0003565
                    133,                 1.8894,                 5.6915,                0.38987,                 1.6287,                 1.2724,                 1.8821,                0.77263,                0.70513,                0.83276,                0.38734,                0.85571,                0.62821,                0.75384,                0.17703,                0.75577,                0.75641,                0.79218,                 0.4068,                 1.8123,                 4.6587,                0.11251,                 1.6297,                 1.2672,                 1.9703,             0.00035155,             0.00035155,             0.00035155
                    134,                 1.8058,                  5.323,                0.33332,                 1.5561,                 1.1717,                 1.8277,                0.78372,                0.71795,                0.83568,                0.40039,                0.82554,                0.66734,                0.78197,                0.19263,                0.78765,                0.73077,                0.80228,                0.39946,                 1.7772,                 4.6327,                0.11246,                 1.6205,                 1.2585,                 1.9551,              0.0003466,              0.0003466,              0.0003466
                    135,                 1.8279,                 5.2892,                0.38142,                 1.5302,                 1.2183,                 1.8976,                0.86213,                0.72159,                0.85165,                0.39429,                0.84682,                0.70877,                0.80667,                0.19893,                0.84368,                0.71795,                0.80253,                0.41948,                  1.807,                 4.5922,                0.11148,                 1.6127,                 1.2328,                 1.9493,             0.00034165,             0.00034165,             0.00034165
                    136,                 1.7897,                 5.3806,                0.31114,                 1.5419,                 1.2075,                 1.8104,                0.83266,                0.74359,                0.85863,                0.37594,                0.79303,                0.71795,                0.78393,                0.19861,                0.81269,                0.71795,                0.77703,                0.43458,                 1.8587,                 4.5948,                0.11068,                  1.607,                 1.2029,                 1.9616,              0.0003367,              0.0003367,              0.0003367
                    137,                 1.9037,                 5.3965,                0.36899,                  1.538,                 1.1988,                 1.8835,                0.83266,                0.74359,                0.85863,                0.37594,                0.79303,                0.71795,                0.78393,                0.19861,                0.81269,                0.71795,                0.77703,                0.43458,                 1.8587,                 4.5948,                0.11068,                  1.607,                 1.2029,                 1.9616,             0.00033175,             0.00033175,             0.00033175
                    138,                 1.8354,                 5.3096,                0.33122,                 1.6027,                 1.2393,                 1.9092,                0.78232,                0.80769,                0.85509,                0.36773,                0.78111,                0.75641,                0.78747,                0.20335,                0.76116,                0.78205,                0.75935,                0.42706,                  1.896,                 4.5743,                0.11113,                 1.6121,                 1.2067,                 1.9823,              0.0003268,              0.0003268,              0.0003268
                    139,                 1.7543,                  5.306,                0.30528,                 1.6037,                 1.1413,                 1.7915,                0.77695,                0.84854,                0.85052,                0.36394,                0.73527,                0.79487,                 0.7904,                0.21053,                0.75845,                0.84615,                0.76462,                0.42554,                 1.9067,                 4.5443,                 0.1121,                 1.6177,                 1.2244,                 1.9935,             0.00032185,             0.00032185,             0.00032185
                    140,                 1.8542,                 5.5999,                 0.4435,                 1.5374,                 1.2197,                  1.939,                0.78557,                0.84546,                0.85021,                 0.3492,                0.72667,                0.78205,                0.78222,                0.21176,                 0.7492,                 0.8043,                0.74474,                0.42092,                   1.97,                 4.5684,                0.11252,                 1.6386,                 1.2744,                 2.0219,              0.0003169,              0.0003169,              0.0003169
                    141,                 1.8163,                 5.4285,                0.38387,                  1.623,                 1.2192,                 1.9233,                0.78557,                0.84546,                0.85021,                 0.3492,                0.72667,                0.78205,                0.78222,                0.21176,                 0.7492,                 0.8043,                0.74474,                0.42092,                   1.97,                 4.5684,                0.11252,                 1.6386,                 1.2744,                 2.0219,             0.00031195,             0.00031195,             0.00031195
                    142,                 1.7861,                  5.422,                0.33047,                 1.6465,                 1.1806,                 1.8419,                0.79409,                0.84615,                0.81979,                0.33092,                0.76689,                0.82051,                0.81543,                0.21182,                0.78802,                0.81024,                0.75423,                0.41329,                 2.0234,                 4.5732,                0.11201,                 1.6706,                 1.3347,                 2.0495,               0.000307,               0.000307,               0.000307
                    143,                 1.7155,                 5.3059,                0.33121,                 1.5279,                 1.1879,                 1.8084,                0.78656,                0.80321,                 0.8166,                0.32745,                0.76141,                0.80769,                0.81493,                0.20518,                0.76145,                0.77757,                0.75156,                0.40392,                 2.0494,                 4.5898,                0.11174,                 1.6955,                 1.3415,                 2.0568,             0.00030205,             0.00030205,             0.00030205
                    144,                 1.7597,                 5.2119,                0.29604,                 1.5401,                 1.2008,                 1.8213,                0.78702,                0.75805,                0.82305,                0.32079,                0.74944,                0.79487,                0.82234,                0.19814,                 0.7726,                0.74051,                0.75894,                0.41209,                 2.0724,                 4.5545,                0.10939,                 1.7027,                 1.3232,                  2.063,              0.0002971,              0.0002971,              0.0002971
                    145,                 1.7393,                 5.1569,                0.30404,                 1.5212,                 1.2137,                  1.881,                0.78702,                0.75805,                0.82305,                0.32079,                0.74944,                0.79487,                0.82234,                0.19814,                 0.7726,                0.74051,                0.75894,                0.41209,                 2.0724,                 4.5545,                0.10939,                 1.7027,                 1.3232,                  2.063,             0.00029215,             0.00029215,             0.00029215
                    146,                 1.7315,                  5.159,                0.36973,                 1.5163,                 1.1899,                 1.8256,                0.76927,                0.80769,                0.82942,                 0.3323,                 0.7189,                0.79487,                0.82217,                0.19991,                0.78298,                0.78638,                0.78462,                0.42539,                 2.0703,                 4.5516,                0.10729,                    1.7,                 1.2866,                 2.0576,              0.0002872,              0.0002872,              0.0002872
                    147,                 1.6889,                 5.1488,                0.30636,                 1.5652,                 1.1543,                  1.786,                 0.7903,                0.82142,                0.87159,                 0.3493,                0.74013,                0.76682,                0.79468,                0.18958,                0.80558,                0.80769,                0.81111,                  0.437,                 2.0404,                 4.5672,                0.10575,                 1.6758,                 1.2419,                 2.0306,             0.00028225,             0.00028225,             0.00028225
                    148,                 1.7088,                 5.2651,                0.36811,                 1.4709,                 1.1865,                  1.881,                0.82843,                0.82051,                0.87851,                0.34562,                0.78476,                0.76923,                0.79169,                0.17797,                0.84425,                0.82051,                0.80604,                0.44806,                 2.0548,                 4.5801,                0.10488,                 1.6467,                 1.2363,                 2.0318,              0.0002773,              0.0002773,              0.0002773
                    149,                 1.6897,                 5.1037,                0.27693,                 1.5181,                 1.1203,                 1.7848,                0.82843,                0.82051,                0.87851,                0.34562,                0.78476,                0.76923,                0.79169,                0.17797,                0.84425,                0.82051,                0.80604,                0.44806,                 2.0548,                 4.5801,                0.10488,                 1.6467,                 1.2363,                 2.0318,             0.00027235,             0.00027235,             0.00027235
                    150,                 1.8018,                 5.3888,                0.32354,                 1.5806,                 1.1349,                 1.7692,                0.83036,                0.82051,                0.88106,                0.34738,                0.77164,                0.76923,                0.76861,                0.17619,                0.84112,                0.80769,                0.79328,                0.45613,                 2.0482,                 4.5557,                0.10364,                 1.6102,                 1.2213,                 2.0216,              0.0002674,              0.0002674,              0.0002674
                    151,                 1.8132,                 5.5002,                0.41996,                 1.6014,                 1.2224,                 1.8676,                0.84864,                0.79072,                0.88593,                0.37324,                0.80766,                0.78205,                0.80663,                0.19103,                0.82217,                0.79487,                0.80619,                0.45141,                 1.9759,                 4.5139,                0.10351,                 1.5878,                 1.2126,                 1.9795,             0.00026245,             0.00026245,             0.00026245
                    152,                 1.7512,                 5.0385,                0.33949,                 1.4856,                 1.2551,                 1.8289,                0.84732,                0.78267,                0.88612,                0.38553,                0.82037,                 0.7612,                0.81291,                0.19669,                0.83419,                0.77402,                0.80152,                0.45414,                 1.9049,                 4.4429,                0.10347,                 1.5786,                 1.1909,                 1.9383,              0.0002575,              0.0002575,              0.0002575
                    153,                 1.7228,                 5.2035,                0.32373,                 1.5529,                 1.1128,                 1.7877,                0.84732,                0.78267,                0.88612,                0.38553,                0.82037,                 0.7612,                0.81291,                0.19669,                0.83419,                0.77402,                0.80152,                0.45414,                 1.9049,                 4.4429,                0.10347,                 1.5786,                 1.1909,                 1.9383,             0.00025255,             0.00025255,             0.00025255
                    154,                 1.6737,                  5.202,                0.38119,                 1.5558,                 1.1198,                 1.7577,                0.85143,                0.78205,                0.88024,                0.40354,                0.81263,                0.77847,                0.80551,                0.21415,                0.83573,                 0.7827,                0.79241,                0.43773,                 1.8413,                 4.3742,                0.10423,                   1.58,                 1.1491,                 1.9027,              0.0002476,              0.0002476,              0.0002476
